username1,username2,link1,link2,comparison_type,ssim,features2d
tanmayee123,tanmayee123,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,95.2,92.1
tanmayee123,taycurt17,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,95.1,98.5
2016-Purdue-Ironhack-Tutorials,crloflin,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html,http://greenironhack-crloflin.herokuapp.com/test.html,maps,49.6,67.8
2016-Purdue-Ironhack-Tutorials,lostkuma,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html,http://greenironhack-lostkuma.herokuapp.com/index.html,maps,61.8,97.0
2016-Purdue-Ironhack-Tutorials,meetalivaidya,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html,http://greenironhack-meetalivaidya.herokuapp.com/index.html,maps,60.5,73.3
2016-Purdue-Ironhack-Tutorials,megamindhenry,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html,http://greenironhack-megamindhenry.herokuapp.com/index.html,maps,61.4,94.0
2016-Purdue-Ironhack-Tutorials,pjt90,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,61.7,81.4
2016-Purdue-Ironhack-Tutorials,pmittal115,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,56.4,99.0
2016-Purdue-Ironhack-Tutorials,tanmayee123,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,61.7,87.8
2016-Purdue-Ironhack-Tutorials,taycurt17,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,61.7,98.0
megamindhenry,dengc,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html#1,http://greenironhack-dengc.herokuapp.com/index.html#1,charts,94.7,91.0
megamindhenry,dengc,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html#1,http://greenironhack-dengc.herokuapp.com/index.html#2,charts,95.0,93.8
megamindhenry,megamindhenry,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html#1,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,charts,100.0,100.0
megamindhenry,patrickherrod,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html#1,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,charts,99.1,93.7
megamindhenry,sauravn,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#1,charts,99.8,85.2
