username1,username2,link1,link2,comparison_type,ssim,features2d
pmittal115,megahenry,http://greenironhack-pmittal115.herokuapp.com/index.html,http://greenironhack-megahenry-2016.herokuapp.com/,maps,78.8,72.6
pmittal115,mvaidya,http://greenironhack-pmittal115.herokuapp.com/index.html,http://greenironhack-mvaidya-2016.herokuapp.com/,maps,25.7,92.0
pmittal115,pjt90,http://greenironhack-pmittal115.herokuapp.com/index.html,http://greenironhack-pjt90-2016.herokuapp.com/,maps,79.5,77.0
pmittal115,prachimane,http://greenironhack-pmittal115.herokuapp.com/index.html,http://greenironhack-prachimane-2016.herokuapp.com/,maps,85.2,100.0
pmittal115,tanmayee123,http://greenironhack-pmittal115.herokuapp.com/index.html,http://greenironhack-tanmayee123-2016.herokuapp.com/,maps,79.4,86.0
pmittal115,lostkuma,http://greenironhack-pmittal115.herokuapp.com/index.html,http://lostkuma.herokuapp.com/,maps,73.8,66.2
pmittal115,sauravn,http://greenironhack-pmittal115.herokuapp.com/index.html,http://sauravn-application.herokuapp.com/,maps,ERROR,100.0
tanmayee123,abatheja,http://greenironhack-tanmayee123.herokuapp.com/index.html,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,maps,96.8,71.0
tanmayee123,abelal16,http://greenironhack-tanmayee123.herokuapp.com/index.html,http://greenironhack-abelal16-2016.herokuapp.com/,maps,99.7,100.0
tanmayee123,aterriqu,http://greenironhack-tanmayee123.herokuapp.com/index.html,http://greenironhack-aterriqu-2016.herokuapp.com/,maps,97.1,80.9
tanmayee123,crloflin,http://greenironhack-tanmayee123.herokuapp.com/index.html,http://greenironhack-crloflin-2016.herokuapp.com/,maps,60.4,43.8
tanmayee123,ishtasingh,http://greenironhack-tanmayee123.herokuapp.com/index.html,http://greenironhack-ishtasingh-2016.herokuapp.com/,maps,99.5,100.0
tanmayee123,jkeilmann,http://greenironhack-tanmayee123.herokuapp.com/index.html,http://greenironhack-jkeilmann-2016.herokuapp.com/,maps,98.7,79.2
tanmayee123,megahenry,http://greenironhack-tanmayee123.herokuapp.com/index.html,http://greenironhack-megahenry-2016.herokuapp.com/,maps,98.3,100.0
tanmayee123,mvaidya,http://greenironhack-tanmayee123.herokuapp.com/index.html,http://greenironhack-mvaidya-2016.herokuapp.com/,maps,30.3,98.3
tanmayee123,pjt90,http://greenironhack-tanmayee123.herokuapp.com/index.html,http://greenironhack-pjt90-2016.herokuapp.com/,maps,99.7,100.0
tanmayee123,prachimane,http://greenironhack-tanmayee123.herokuapp.com/index.html,http://greenironhack-prachimane-2016.herokuapp.com/,maps,98.7,100.0
tanmayee123,tanmayee123,http://greenironhack-tanmayee123.herokuapp.com/index.html,http://greenironhack-tanmayee123-2016.herokuapp.com/,maps,100.0,100.0
tanmayee123,lostkuma,http://greenironhack-tanmayee123.herokuapp.com/index.html,http://lostkuma.herokuapp.com/,maps,88.9,60.6
tanmayee123,sauravn,http://greenironhack-tanmayee123.herokuapp.com/index.html,http://sauravn-application.herokuapp.com/,maps,ERROR,100.0
taycurt17,abatheja,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,maps,96.8,90.3
taycurt17,abelal16,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,http://greenironhack-abelal16-2016.herokuapp.com/,maps,99.1,100.0
taycurt17,aterriqu,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,http://greenironhack-aterriqu-2016.herokuapp.com/,maps,96.8,89.2
taycurt17,crloflin,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,http://greenironhack-crloflin-2016.herokuapp.com/,maps,60.4,46.2
taycurt17,ishtasingh,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,http://greenironhack-ishtasingh-2016.herokuapp.com/,maps,99.3,100.0
taycurt17,jkeilmann,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,http://greenironhack-jkeilmann-2016.herokuapp.com/,maps,98.5,91.4
taycurt17,megahenry,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,http://greenironhack-megahenry-2016.herokuapp.com/,maps,98.2,100.0
taycurt17,mvaidya,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,http://greenironhack-mvaidya-2016.herokuapp.com/,maps,30.3,98.4
taycurt17,pjt90,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,http://greenironhack-pjt90-2016.herokuapp.com/,maps,99.4,100.0
taycurt17,prachimane,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,http://greenironhack-prachimane-2016.herokuapp.com/,maps,98.7,100.0
taycurt17,tanmayee123,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,http://greenironhack-tanmayee123-2016.herokuapp.com/,maps,99.4,100.0
taycurt17,lostkuma,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,http://lostkuma.herokuapp.com/,maps,88.8,71.6
taycurt17,sauravn,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,http://sauravn-application.herokuapp.com/,maps,ERROR,100.0
dengc,abatheja,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html#1,charts,71.6,42.4
dengc,dengc,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-dengc-2016.herokuapp.com/#1,charts,99.9,100.0
dengc,dengc,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-dengc-2016.herokuapp.com/#2,charts,98.6,46.1
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#1,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#10,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#11,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#2,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#3,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#4,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#5,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#6,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#7,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#8,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#9,charts,0.0,100.0
dengc,megahenry,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-megahenry-2016.herokuapp.com/#1,charts,90.8,35.0
dengc,lostkuma,http://greenironhack-dengc.herokuapp.com/index.html#1,http://lostkuma.herokuapp.com/#1,charts,74.6,36.1
dengc,lostkuma,http://greenironhack-dengc.herokuapp.com/index.html#1,http://lostkuma.herokuapp.com/#2,charts,74.6,40.7
dengc,sauravn,http://greenironhack-dengc.herokuapp.com/index.html#1,http://sauravn-application.herokuapp.com/#1,charts,44.7,33.8
dengc,sauravn,http://greenironhack-dengc.herokuapp.com/index.html#1,http://sauravn-application.herokuapp.com/#2,charts,44.7,20.3
dengc,sauravn,http://greenironhack-dengc.herokuapp.com/index.html#1,http://sauravn-application.herokuapp.com/#3,charts,44.7,15.9
dengc,sauravn,http://greenironhack-dengc.herokuapp.com/index.html#1,http://sauravn-application.herokuapp.com/#4,charts,44.6,38.3
dengc,sauravn,http://greenironhack-dengc.herokuapp.com/index.html#1,http://sauravn-application.herokuapp.com/#5,charts,44.7,8.7
