username1,username2,link1,link2,average_distance,distance_between_averages
lheston,ankitbatheja,http://phase1-greenironhack-lheston.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-ankitbatheja/index.html,,
lheston,aterriqu,http://phase1-greenironhack-lheston.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-aterriqu/Phase,,
lheston,huayifang,http://phase1-greenironhack-lheston.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-huayifang/index.html,,
lheston,jeffkeilmann,http://phase1-greenironhack-lheston.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-jeffkeilmann/index,,
lheston,lostkuma,http://phase1-greenironhack-lheston.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,,
lheston,meetalivaidya,http://phase1-greenironhack-lheston.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,,
lheston,patrickherrod,http://phase1-greenironhack-lheston.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-patrickherrod/index.html,,
lheston,pjt90,http://phase1-greenironhack-lheston.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,,
lheston,pmittal115,http://phase1-greenironhack-lheston.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,,
lheston,sabrina-hsu,http://phase1-greenironhack-lheston.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-sabrina-hsu/Project%202%20Website.html,,
lheston,sauravn,http://phase1-greenironhack-lheston.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,,
lheston,tanmayee123,http://phase1-greenironhack-lheston.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,,
lheston,wluan,http://phase1-greenironhack-lheston.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-wluan/index,,
lostkuma,megamindhenry,http://phase1-greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,92.91776265020994,84.085485516879
lostkuma,abelal16,http://phase1-greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-abelal16/index.html,,
lostkuma,ankitbatheja,http://phase1-greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-ankitbatheja/index.html,,
lostkuma,aterriqu,http://phase1-greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-aterriqu/Phase,,
lostkuma,huayifang,http://phase1-greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-huayifang/index.html,,
lostkuma,jeffkeilmann,http://phase1-greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-jeffkeilmann/index,,
lostkuma,lostkuma,http://phase1-greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,96.37057179195871,96.36582667795287
lostkuma,meetalivaidya,http://phase1-greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,95.27553918210778,95.27553918210778
lostkuma,patrickherrod,http://phase1-greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-patrickherrod/index.html,,
lostkuma,pjt90,http://phase1-greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,96.66922459283559,96.66922459283559
lostkuma,pmittal115,http://phase1-greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,95.16788425019756,95.16788425019756
lostkuma,sabrina-hsu,http://phase1-greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-sabrina-hsu/Project%202%20Website.html,,
lostkuma,sauravn,http://phase1-greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,1262.220139779939,903.1582121028679
lostkuma,tanmayee123,http://phase1-greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,96.66922459283559,96.66922459283559
lostkuma,wluan,http://phase1-greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-wluan/index,,
mgogte,megamindhenry,http://phase1-greenironhack-mgogte.herokuapp.com/IronHack.html,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,,
mgogte,abelal16,http://phase1-greenironhack-mgogte.herokuapp.com/IronHack.html,http://greenironhack2016.herokuapp.com/p2-abelal16/index.html,,
